# Profile Compression settings. Method: Sum Points, using 1 datapoints
# Profile Smoothing is Disabled
#	O-		C_2-		S-		Au_3-		WS_3-		
#	15.9958		24.0013		31.9731		590.9067		279.8693		
#Depth (nm)	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	
229.988	498.472	0.0011304	1061.85	0.00240799	18.0127	4.08478e-005	104622	0.237253	46.0452	0.000104418	
235.215	451.391	0.000906818	1104.03	0.00221793	29.021	5.83015e-005	120320	0.241716	48.0406	9.65109e-005	
240.442	497.458	0.000874178	1088.96	0.00191362	24.0181	4.22068e-005	141920	0.249395	44.0417	7.7394e-005	
245.669	453.398	0.000962621	995.641	0.00211387	20.0146	4.24935e-005	111904	0.237585	41.0315	8.71149e-005	
250.896	464.423	0.00096408	966.608	0.00200655	19.014	3.94705e-005	116122	0.241054	36.0335	7.48007e-005	
256.123	458.403	0.000824453	989.66	0.00177994	24.0184	4.31979e-005	137664	0.247594	48.0429	8.64067e-005	
261.35	510.499	0.000890606	984.621	0.00171775	22.0149	3.84067e-005	141611	0.247051	47.0457	8.20749e-005	
266.577	412.329	0.00095475	869.28	0.00201282	13.0099	3.01244e-005	102044	0.236285	53.0512	0.00012284	
271.804	457.414	0.000876903	872.338	0.00167235	22.0176	4.22096e-005	128145	0.245666	49.0515	9.40361e-005	
277.031	417.359	0.00068414	917.451	0.0015039	23.0184	3.77321e-005	152883	0.250608	50.0511	8.20445e-005	
282.258	391.291	0.000823178	718.9	0.00151238	29.0246	6.10605e-005	114297	0.240452	41.0395	8.63367e-005	
287.485	397.322	0.000813293	735.937	0.00150642	20.0156	4.09707e-005	117950	0.241436	43.0436	8.81075e-005	
292.712	412.338	0.000706248	808.136	0.00138417	18.0141	3.08543e-005	145623	0.249422	48.0492	8.22981e-005	
297.939	362.277	0.000702467	714.9	0.00138621	17.014	3.29907e-005	126517	0.24532	48.0516	9.31737e-005	
303.166	373.285	0.000791028	690.818	0.00146391	27.023	5.72645e-005	112758	0.238945	38.0362	8.06026e-005	
308.393	386.315	0.000690127	731.941	0.00130757	15.0139	2.68213e-005	138152	0.2468	28.0289	5.00718e-005	
313.62	381.308	0.000689004	669.831	0.00121035	19.0164	3.43617e-005	136572	0.246779	47.0462	8.501e-005	
318.847	355.266	0.000747362	628.71	0.0013226	26.0199	5.47372e-005	113835	0.239472	44.0403	9.26462e-005	
324.074	383.325	0.00068662	639.755	0.00114594	15.0115	2.68889e-005	137835	0.246892	51.0468	9.14359e-005	
329.301	394.332	0.000663327	573.593	0.000964873	22.0197	3.70406e-005	148122	0.249165	39.0352	6.56633e-005	
334.528	385.315	0.000783532	579.612	0.00117863	13.0119	2.64596e-005	119241	0.242475	43.0414	8.7524e-005	
339.755	345.258	0.00062207	577.604	0.0010407	17.0145	3.06559e-005	137425	0.247605	50.0445	9.01679e-005	
344.982	352.273	0.00055488	614.689	0.000968221	15.0133	2.3648e-005	160019	0.252053	46.0488	7.25333e-005	
350.209	333.252	0.000611073	623.713	0.00114368	26.0226	4.77167e-005	133021	0.243915	45.0472	8.26014e-005	
355.436	350.25	0.000748506	560.573	0.00119798	22.0206	4.70595e-005	112262	0.23991	38.0383	8.12903e-005	
360.663	347.268	0.000594558	558.569	0.000956326	22.0201	3.77006e-005	145803	0.249629	38.0381	6.51251e-005	
365.89	354.264	0.000700203	527.506	0.00104261	23.0195	4.54981e-005	123963	0.245013	31.0287	6.13283e-005	
371.117	330.258	0.000595995	528.535	0.000953812	22.0193	3.97367e-005	137535	0.248201	39.0358	7.04454e-005	
376.344	332.245	0.000636178	506.484	0.000969809	11.0102	2.10823e-005	128296	0.24566	30.0294	5.75e-005	
381.571	302.227	0.00049886	557.594	0.000920372	18.0167	2.97387e-005	151488	0.250049	55.056	9.08763e-005	
386.798	319.226	0.000550837	476.427	0.000822095	18.0149	3.10856e-005	145249	0.250633	33.0331	5.7e-005	
