# Profile Smoothing is Disabled
#			total		H-		B-		C-		CH-		O-		OH-		F-		C_2-		C_2H-		CN-		BO-		BO-		^13CN-		C_2H_3-		S-		HS-		Cl-		C_3-		^37Cl-		C_3H-		C_2HO-		CNO-		SiO-		CHO_2-		SO-		C_4H-		C_3N-		C_2H_2O_2-		CHNO_2-		Cu-		SO_2-		C_3NO-		CuO-		SO_3-		SO_3H-		Si_2H_2S-		C_3H_6O_3-		SO_4H-		C_3Cl_2-		CHO_2Cl_2-		C_8H_6O-										W-		^194Pt-		Pt-		Au-		PtO-		WS-		CNPt-		PtO_2-		C_3NHPt-						C_14H_21O_6-				Pt_2-		Au_2-		CNAu_2-		Au_2Cl-		Cs_2Pt-						Au_3-		Au_3O_2-		Au_3Cl-		WS_3-		^182WS_3-		^186WS_3-		AuS		AuHS-		Au_4-		WS_4-		^182WS_4-		^183WS_4-		^186WS_4-		Si-		
#			N/A		1.0086		11.0236		12.0013		13.0090		15.9966		17.0046		19.0004		24.0023		25.0104		26.0063		27.0032		27.0078		27.0083		27.0271		31.9751		32.9842		34.9723		36.0033		36.9694		37.0109		41.0064		42.0022		43.9742		45.0014		47.9703		49.0111		50.0073		58.0090		59.0170		62.9434		63.9651		66.0042		78.9223		79.9595		80.9776		89.9522		90.0408		96.9533		105.9490		114.9452		118.0468		123.9275		125.9048		140.9608		152.9272		183.9500		193.9618		194.9819		196.9759		210.9860		215.9340		220.9724		226.9494		245.9679		247.8811		277.9127		285.1408		373.1744		389.9052		393.9542		419.9582		428.9198		459.2983		460.3082		584.8531		590.9316		622.9261		623.9533		279.9082		277.9168		281.8521		228.9638		229.9754		787.9130		311.8889		309.9056		310.8631		313.8379		27.9789		
#Data Point #	Sputter Time (s)	Dose (ions)	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	
11	100		17738	17766	21	21.002	0	0	0	0	0	0	560	560.799	139	139.052	2057	2067.93	8	8.00016	12	12.0005	103	103.03	2	2.00001	4	4.00004	4	4.00004	2	2.00005	2	2.00002	5	5.00006	74	74.0154	2	2.00002	18	18.001	0	0	1	1.00001	57	57.0083	0	0	6	6.00018	2	2.00002	0	0	1	1	1	1	3	3.00236	1	1	2	2.00008	0	0	1	1.00001	108	108.073	23	23.0042	0	0	0	0	227	227.223	1	1.00002	9	9.0003	1	1.00006	2	2.00002	3	3.00002	4	4.00039	0	0	0	0	0	0	0	0	1249	1253.07	0	0	0	0	2	2.00015	0	0	2	2.00003	0	0	33	33.0031	0	0	0	0	0	0	391	391.391	19	19.0012	3	3.00004	2	2.00008	1	1.00003	1	1	1502	1507.99	1	1	2	2.00002	10	10.0003	37	37.0039	1	1.00001	12	12.0004	4	4.00008	227	227.133	0	0	2	2.00002	0	0	0	0	1	1	
12	110		17809	17835	22	22.0013	0	0	1	1.00001	0	0	605	605.939	147	147.056	1874	1883.07	5	5.00009	7	7.0002	119	119.038	2	2.00005	4	4.00012	4	4.00012	1	1.00004	2	2.00002	2	2.00002	76	76.0151	2	2.00004	22	22.0012	1	1.00012	0	0	65	65.0111	0	0	8	8.00029	1	1.00001	3	3.00002	1	1	1	1.00001	6	6.00541	1	1.00001	3	3.00004	0	0	0	0	131	131.102	24	24.0039	0	0	0	0	228	228.258	2	2.00002	4	4.00008	0	0	5	5.00006	0	0	5	5.0005	2	2.00003	0	0	0	0	0	0	1214	1217.82	0	0	0	0	4	4.00026	1	1.00001	1	1.00001	0	0	34	34.004	0	0	0	0	0	0	352	352.323	7	7.00022	5	5.00011	0	0	2	2.00009	0	0	1562	1568.53	3	3.00005	1	1.00001	11	11.0003	42	42.0054	1	1.00002	15	15.0009	4	4.00006	243	243.153	1	1.00002	0	0	2	2.00002	1	1.00001	0	0	
13	120		17511	17536	30	30.0034	0	0	0	0	0	0	562	562.81	146	146.056	1486	1491.71	6	6.00012	10	10.0003	78	78.0206	2	2.00004	3	3.00007	3	3.00007	0	0	2	2.00001	2	2.00004	62	62.0101	5	5.00014	16	16.0007	0	0	2	2.00001	54	54.0074	0	0	11	11.0004	0	0	2	2.00001	1	1.00001	0	0	3	3.00195	0	0	1	1.00003	1	1	0	0	89	89.0464	16	16.0015	0	0	0	0	219	219.227	3	3.00003	2	2.00002	0	0	3	3.00004	0	0	6	6.00058	1	1	0	0	0	0	0	0	1277	1281.3	0	0	0	0	0	0	1	1.00001	1	1.00002	0	0	26	26.0021	0	0	1	1.00001	0	0	379	379.372	7	7.00012	4	4.00006	0	0	0	0	0	0	1632	1639.12	2	2.00003	0	0	4	4.00008	30	30.0027	3	3.00007	25	25.0018	3	3.00004	289	289.214	1	1.00003	1	1.00001	0	0	0	0	1	1.00001	
14	130		17469	17493	24	24.002	0	0	1	1.00001	1	1	501	501.642	140	140.052	1432	1437.26	5	5.00006	9	9.00034	85	85.0192	0	0	0	0	1	1.00002	1	1.00003	1	1	0	0	81	81.0179	4	4.00004	19	19.0011	2	2.00021	1	1	60	60.0095	0	0	9	9.00021	0	0	2	2.00001	0	0	0	0	6	6.00473	0	0	2	2.00006	0	0	0	0	98	98.0554	11	11.0011	0	0	0	0	223	223.24	1	1.00001	3	3.00004	0	0	2	2.00001	3	3.00002	1	1.00006	1	1	1	1.00001	0	0	0	0	1192	1195.7	1	1	1	1.00002	2	2.00019	0	0	0	0	1	1	20	20.001	1	1.00002	0	0	0	0	399	399.409	9	9.00032	4	4.00004	1	1.00005	1	1.00001	0	0	1685	1692.61	4	4.00004	1	1.00001	10	10.0003	26	26.0017	1	1.00001	16	16.0008	1	1.00001	256	256.168	0	0	1	1	1	1	1	1	1	1.00001	
15	140		18229	18255	32	32.0029	0	0	0	0	1	1	516	516.686	141	141.052	1188	1191.63	3	3.00002	7	7.00012	75	75.0158	1	1.00001	2	2.00003	2	2.00003	1	1.00002	2	2.00003	5	5.00006	62	62.0104	0	0	22	22.0012	0	0	3	3.00005	42	42.0049	0	0	14	14.0005	0	0	2	2.00002	0	0	0	0	4	4.00263	1	1	1	1.00002	1	1	0	0	89	89.0487	14	14.0011	0	0	0	0	259	259.321	4	4.00006	5	5.00022	0	0	4	4.00006	2	2.00001	3	3.00018	2	2.00002	0	0	0	0	0	0	1315	1319.5	1	1	1	1.00001	1	1.00005	0	0	0	0	0	0	22	22.0015	0	0	0	0	0	0	447	447.516	10	10.0004	2	2.00001	0	0	0	0	0	0	1892	1901.5	8	8.00026	3	3.00008	6	6.00009	22	22.0015	1	1.00001	19	19.0012	7	7.00016	340	340.294	1	1.00001	2	2.00003	0	0	1	1.00001	1	1.00001	
16	150		18710	18739	27	27.0024	1	1	1	1	2	2.00001	505	505.66	156	156.065	1154	1157.44	5	5.00009	9	9.0003	68	68.0121	0	0	3	3.00011	2	2.00008	1	1.00003	2	2.00002	1	1	76	76.0147	3	3.00002	24	24.0017	0	0	4	4.00008	47	47.0063	0	0	13	13.0004	1	1.00001	0	0	0	0	0	0	7	7.00511	1	1.00001	2	2.00004	0	0	1	1.00001	74	74.0388	14	14.001	1	1	0	0	204	204.199	2	2.00001	9	9.0003	0	0	0	0	0	0	3	3.00022	0	0	0	0	0	0	1	1.00001	1321	1325.55	0	0	0	0	1	1.00004	1	1	0	0	0	0	26	26.0017	0	0	1	1.00005	1	1.00001	441	441.498	10	10.0007	4	4.0001	2	2.00007	1	1.00003	0	0	2010	2020.9	3	3.00007	1	1.00002	4	4.0001	27	27.0019	1	1.00001	23	23.0014	3	3.00004	342	342.301	0	0	2	2.00002	1	1	2	2.00001	2	2.00003	
17	160		15339	15358	23	23.0019	0	0	1	1	2	2.00003	394	394.397	142	142.055	847	848.847	5	5.00011	8	8.00028	72	72.0143	2	2.00006	5	5.00016	4	4.00014	0	0	1	1	1	1	44	44.0051	0	0	13	13.0004	0	0	1	1.00001	40	40.0041	0	0	7	7.00012	1	1.00001	1	1.00001	0	0	2	2.00002	2	2.00103	0	0	1	1.00002	0	0	0	0	90	90.0385	17	17.0018	0	0	0	0	173	173.143	3	3.00005	4	4.00008	0	0	1	1.00001	1	1	2	2.00011	1	1	0	0	0	0	0	0	1076	1079.03	0	0	0	0	0	0	2	2.00002	1	1.00001	0	0	20	20.0011	0	0	0	0	0	0	364	364.337	9	9.00025	3	3.00004	0	0	0	0	0	0	1695	1702.64	3	3.00004	0	0	3	3.00002	23	23.0015	1	1.00002	12	12.0004	1	1.00001	319	319.262	1	1	0	0	1	1	3	3.00005	3	3.00002	
18	170		9526	9533	12	12.0006	0	0	0	0	3	3.00002	229	229.133	62	62.0107	435	435.484	2	2.00002	5	5.00011	42	42.0058	0	0	1	1.00002	1	1.00002	0	0	0	0	2	2.00001	40	40.0043	0	0	11	11.0003	0	0	0	0	27	27.0019	0	0	4	4.00008	0	0	1	1	0	0	0	0	1	1.00032	0	0	1	1.00001	0	0	0	0	44	44.0119	5	5.00024	1	1	0	0	97	97.0491	4	4.00004	2	2.00002	0	0	0	0	1	1	2	2.00005	0	0	0	0	0	0	0	0	644	645.073	0	0	0	0	2	2.00005	0	0	0	0	1	1.00001	8	8.0002	0	0	0	0	0	0	226	226.132	8	8.00024	1	1	1	1.00003	0	0	0	0	1097	1100.21	0	0	0	0	2	2.00002	9	9.00025	1	1.00001	7	7.00012	3	3.00002	201	201.104	2	2.00002	1	1	0	0	0	0	1	1.00001	
19	180		8754	8761	10	10.0003	0	0	1	1	3	3.00004	212	212.118	56	56.0085	347	347.314	2	2.00002	4	4.00006	42	42.0062	0	0	1	1	0	0	0	0	0	0	0	0	37	37.0037	0	0	13	13.0006	1	1.00008	1	1.00002	22	22.0013	0	0	3	3.00004	0	0	2	2.00001	1	1	0	0	0	0	0	0	1	1.00001	0	0	0	0	15	15.0023	6	6.00015	0	0	0	0	77	77.0304	1	1	3	3.00005	0	0	1	1	0	0	3	3.00013	0	0	0	0	0	0	0	0	593	593.917	0	0	0	0	0	0	0	0	0	0	0	0	7	7.00013	0	0	0	0	0	0	214	214.117	2	2.00004	2	2.00001	0	0	0	0	0	0	1102	1105.27	2	2.00002	1	1.00001	1	1.00001	11	11.0003	1	1	9	9.00025	2	2.00001	189	189.092	0	0	0	0	0	0	0	0	0	0	
20	190		9543	9549	18	18.0013	0	0	1	1.00001	2	2.00002	171	171.075	59	59.0107	367	367.345	4	4.00006	4	4.00006	41	41.0047	1	1.00002	3	3.00005	2	2.00004	1	1.00003	0	0	1	1.00001	24	24.0016	0	0	10	10.0003	0	0	1	1	19	19.0014	0	0	4	4.00004	0	0	1	1	0	0	1	1.00001	5	5.00098	0	0	0	0	0	0	0	0	29	29.0052	6	6.0002	1	1	1	1.00001	73	73.0239	0	0	4	4.00006	0	0	0	0	0	0	1	1.00002	1	1.00002	0	0	0	0	0	0	521	521.7	0	0	0	0	3	3.00007	0	0	0	0	0	0	7	7.00016	0	0	2	2.00003	0	0	186	186.089	8	8.0002	0	0	0	0	1	1	0	0	961	963.484	1	1	2	2.00001	0	0	8	8.00019	1	1	3	3.00004	2	2.00001	173	173.078	0	0	0	0	2	2.00001	0	0	1	1	
21	200		9572	9577	8	8.00024	0	0	1	1.00001	0	0	129	129.044	51	51.0074	308	308.254	0	0	6	6.00012	33	33.0031	0	0	1	1.00002	0	0	0	0	0	0	1	1	22	22.0015	0	0	5	5.00009	2	2.00008	2	2.00001	18	18.0012	0	0	9	9.0003	0	0	1	1.00001	0	0	0	0	3	3.00051	1	1	0	0	2	2.00002	0	0	26	26.0028	4	4.0001	1	1	0	0	58	58.0147	0	0	3	3.00004	0	0	0	0	0	0	2	2.00005	0	0	0	0	0	0	1	1.00001	437	437.491	0	0	0	0	2	2.00004	0	0	1	1.00001	0	0	7	7.00023	0	0	1	1.00001	0	0	193	193.097	8	8.00029	2	2.00001	1	1.00003	1	1	0	0	973	975.49	2	2.00001	0	0	2	2.00003	8	8.00025	1	1.00002	3	3.00013	0	0	160	160.067	0	0	1	1.00001	0	0	0	0	1	1	
22	210		7570	7575	17	17.0012	0	0	0	0	0	0	113	113.032	51	51.0074	285	285.213	3	3.00002	2	2.00001	45	45.0054	0	0	0	0	0	0	1	1.00002	1	1.00001	0	0	23	23.0017	0	0	14	14.0005	1	1.00007	0	0	16	16.0007	0	0	1	1.00002	0	0	0	0	0	0	0	0	1	1.00014	0	0	0	0	0	0	0	0	18	18.0015	4	4.0001	0	0	0	0	50	50.0099	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	464	464.555	1	1	0	0	0	0	0	0	0	0	0	0	4	4.0001	0	0	0	0	0	0	197	197.101	3	3.00003	0	0	0	0	0	0	0	0	1021	1023.78	0	0	1	1.00001	2	2.00002	6	6.00018	0	0	3	3.00007	2	2.00001	175	175.078	2	2.00001	0	0	0	0	1	1	1	1	
23	220		6656	6660	14	14.0007	0	0	1	1	2	2.00003	86	86.0192	31	31.0028	250	250.162	3	3.00002	6	6.00012	31	31.0035	0	0	1	1.00001	1	1.00001	2	2.00004	0	0	0	0	32	32.0026	0	0	8	8.00016	0	0	0	0	18	18.0011	0	0	7	7.00012	0	0	1	1	0	0	2	2.00003	1	1.00008	0	0	1	1	0	0	0	0	13	13.0009	2	2.00004	0	0	0	0	54	54.0135	0	0	1	1.00002	0	0	1	1	0	0	1	1.00003	0	0	0	0	0	0	0	0	410	410.43	0	0	0	0	1	1.00001	1	1.00001	0	0	1	1	3	3.00002	0	0	0	0	0	0	193	193.099	6	6.00012	1	1.00001	0	0	0	0	0	0	968	970.49	2	2.00001	1	1	0	0	8	8.00016	0	0	1	1.00001	2	2.00002	144	144.053	0	0	0	0	0	0	0	0	0	0	
24	230		6519	6523	12	12.0006	0	0	0	0	0	0	104	104.028	26	26.0019	223	223.13	9	9.00021	3	3.00004	33	33.0031	0	0	0	0	0	0	0	0	0	0	0	0	16	16.0007	1	1	4	4.00004	0	0	1	1	23	23.0013	0	0	5	5.00006	0	0	0	0	1	1	0	0	2	2.0002	0	0	1	1.00001	0	0	0	0	10	10.0006	4	4.00008	0	0	0	0	44	44.0087	1	1	2	2.00002	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	349	349.312	0	0	0	0	2	2.00002	0	0	0	0	0	0	2	2.00002	0	0	1	1.00001	0	0	196	196.098	4	4.00004	2	2.00001	0	0	0	0	0	0	988	990.587	1	1	1	1.00001	0	0	2	2.00002	0	0	6	6.00012	3	3.00002	168	168.072	0	0	1	1.00001	0	0	0	0	1	1	
25	240		6583	6588	10	10.0006	0	0	0	0	0	0	86	86.0188	34	34.0038	188	188.093	8	8.00016	3	3.00002	27	27.0024	1	1.00001	1	1.00001	1	1.00001	0	0	0	0	0	0	17	17.0008	2	2.00002	10	10.0003	0	0	3	3.00004	19	19.0011	0	0	3	3.00002	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	8	8.00033	2	2.00003	0	0	0	0	25	25.0034	0	0	2	2.00001	0	0	0	0	0	0	1	1.00002	0	0	0	0	0	0	0	0	380	380.374	0	0	0	0	4	4.00006	0	0	0	0	0	0	3	3.00002	0	0	0	0	0	0	156	156.063	1	1.00001	2	2.00001	0	0	1	1	1	1	965	967.514	1	1.00001	1	1.00001	0	0	4	4.00004	1	1	2	2.00001	1	1	168	168.072	0	0	0	0	0	0	0	0	0	0	
26	250		6521	6526	5	5.00011	0	0	0	0	0	0	108	108.03	23	23.0017	200	200.103	6	6.00009	8	8.00016	29	29.0029	1	1.00001	2	2.00002	2	2.00002	2	2.00004	0	0	1	1	16	16.0007	1	1.00001	10	10.0003	0	0	0	0	18	18.0008	0	0	7	7.00023	0	0	0	0	0	0	1	1.00001	1	1.00011	1	1	1	1.00001	0	0	0	0	5	5.00027	2	2.00003	0	0	0	0	29	29.0039	1	1	2	2.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	365.343	0	0	0	0	2	2.00001	1	1	0	0	0	0	1	1.00001	0	0	0	0	0	0	188	188.091	7	7.00012	1	1.00001	1	1.00001	2	2.00002	0	0	944	946.356	0	0	1	1.00001	0	0	2	2.00002	0	0	2	2.00002	1	1.00001	186	186.088	0	0	0	0	0	0	0	0	0	0	
27	260		6153	6157	10	10.0005	0	0	0	0	0	0	59	59.0089	32	32.0029	172	172.077	4	4.00004	5	5.00009	28	28.0026	0	0	0	0	0	0	0	0	0	0	0	0	19	19.0009	1	1.00001	6	6.00015	0	0	2	2.00001	10	10.0003	0	0	2	2.00002	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	7.00016	3	3.00004	0	0	0	0	22	22.0019	3	3.00002	1	1.00002	0	0	0	0	0	0	1	1.00001	0	0	1	1.00001	0	0	0	0	348	348.312	0	0	0	0	5	5.00006	0	0	0	0	0	0	1	1	1	1	0	0	0	0	175	175.079	3	3.00005	3	3.00002	0	0	0	0	0	0	930	932.283	1	1	1	1.00001	0	0	2	2.00001	0	0	3	3.00002	3	3.00002	160	160.067	0	0	0	0	1	1.00001	0	0	1	1.00001	
28	270		5870	5874	4	4.00004	0	0	0	0	1	1	73	73.0139	17	17.001	179	179.083	5	5.00006	5	5.00009	29	29.003	0	0	1	1.00002	0	0	0	0	1	1	1	1	23	23.0015	1	1.00001	5	5.00006	0	0	1	1.00001	11	11.0004	0	0	3	3.00002	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	3.0001	1	1.00002	0	0	0	0	11	11.0008	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	331.282	0	0	0	0	1	1.00001	0	0	2	2.00001	0	0	1	1	0	0	1	1.00001	0	0	150	150.058	1	1	0	0	0	0	0	0	0	0	906	908.177	2	2.00002	1	1.00001	0	0	1	1	0	0	4	4.00008	2	2.00002	167	167.071	1	1	0	0	0	0	0	0	1	1.00001	
29	280		5945	5949	7	7.00016	0	0	0	0	0	0	58	58.0086	19	19.0011	178	178.082	11	11.0004	3	3.00002	29	29.0023	1	1.00002	2	2.00003	1	1.00002	0	0	0	0	0	0	29	29.0023	1	1	5	5.00009	0	0	0	0	13	13.0006	0	0	3	3.00008	0	0	1	1	0	0	0	0	1	1.00004	1	1.00001	1	1.00001	0	0	0	0	2	2.00004	3	3.00002	0	0	0	0	12	12.0009	0	0	1	1.00001	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	337	337.294	0	0	0	0	2	2.00001	0	0	1	1.00001	0	0	3	3.00002	0	0	0	0	0	0	164	164.068	5	5.00006	0	0	0	0	0	0	0	0	935	937.355	0	0	1	1	2	2.00001	3	3.00002	0	0	2	2.00001	0	0	169	169.073	0	0	2	2.00001	0	0	0	0	0	0	
30	290		6003	6008	8	8.00033	0	0	0	0	0	0	51	51.0074	22	22.0012	165	165.069	6	6.00015	3	3.00002	28	28.0023	0	0	0	0	0	0	0	0	0	0	0	0	19	19.001	1	1.00001	5	5.00006	0	0	0	0	16	16.0007	0	0	4	4.00004	0	0	0	0	0	0	0	0	2	2.00008	0	0	1	1.00001	0	0	1	1	5	5.00016	5	5.00009	0	0	0	0	11	11.0008	2	2.00001	1	1.00001	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	325	325.274	0	0	0	0	2	2.00003	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	162	162.068	4	4.00006	0	0	0	0	0	0	0	0	1024	1026.8	1	1	0	0	0	0	2	2.00001	0	0	3	3.00004	1	1	165	165.069	0	0	0	0	0	0	0	0	0	0	
31	300		5705	5709	13	13.0005	0	0	0	0	0	0	55	55.008	16	16.0007	160	160.066	5	5.00006	4	4.00008	24	24.0016	1	1.00002	2	2.00004	2	2.00004	0	0	0	0	0	0	16	16.0007	1	1	6	6.00012	0	0	3	3.00004	8	8.00016	0	0	4	4.00004	0	0	0	0	0	0	1	1	2	2.00009	0	0	0	0	0	0	0	0	3	3.00005	0	0	0	0	0	0	12	12.0007	0	0	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	0	0	0	0	294	294.224	0	0	0	0	2	2.00002	1	1.00001	1	1	0	0	1	1.00001	0	0	0	0	0	0	138	138.048	2	2.00002	0	0	0	0	0	0	0	0	976	978.535	0	0	0	0	0	0	2	2.00002	0	0	2	2.00001	1	1.00001	142	142.051	0	0	0	0	0	0	0	0	0	0	
32	310		5831	5835	5	5.00014	0	0	1	1	0	0	53	53.0074	20	20.0013	151	151.06	4	4.00006	4	4.00008	25	25.0017	0	0	1	1	1	1	0	0	0	0	0	0	15	15.0006	0	0	4	4.00004	2	2.00005	1	1	12	12.0004	0	0	6	6.00009	0	0	2	2.00001	1	1	0	0	1	1.00002	0	0	2	2.00001	0	0	0	0	3	3.00007	2	2.00002	0	0	0	0	5	5.00022	1	1	3	3.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	326.272	0	0	0	0	3	3.00002	0	0	1	1	0	0	1	1	0	0	0	0	0	0	168	168.072	3	3.00005	1	1	0	0	0	0	0	0	915	917.257	3	3.00002	0	0	0	0	1	1	0	0	1	1	1	1	172	172.076	0	0	0	0	0	0	0	0	0	0	
33	320		5583	5587	6	6.00024	0	0	0	0	0	0	54	54.0077	18	18.001	147	147.056	3	3.00002	8	8.00024	28	28.0023	0	0	1	1.00003	0	0	1	1.00003	0	0	0	0	22	22.0012	0	0	5	5.00009	1	1.00004	0	0	10	10.0003	0	0	3	3.00004	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2.00004	2	2.00003	0	0	0	0	20	20.0015	2	2.00002	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	278	278.201	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1.00001	0	0	0	0	187	187.091	2	2.00001	1	1	0	0	0	0	0	0	876	878.018	0	0	0	0	0	0	1	1.00001	0	0	4	4.00004	2	2.00002	176	176.079	0	0	0	0	0	0	0	0	0	0	
34	330		5970	5975	9	9.00034	0	0	1	1	1	1	65	65.0114	22	22.002	135	135.047	8	8.00016	2	2.00002	26	26.0017	0	0	0	0	0	0	0	0	0	0	0	0	20	20.001	0	0	7	7.00012	0	0	1	1.00001	9	9.00021	0	0	6	6.00009	0	0	2	2.00001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2	2.00004	1	1.00002	0	0	0	0	9	9.0003	2	2.00002	1	1.00001	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	312	312.251	0	0	1	1	2	2.00001	0	0	0	0	0	0	1	1	0	0	0	0	0	0	169	169.073	4	4.00004	1	1.00001	0	0	0	0	0	0	1044	1046.94	0	0	0	0	0	0	1	1	0	0	1	1.00001	1	1	176	176.079	0	0	0	0	1	1	0	0	0	0	
35	340		6630	6636	2	2.00003	0	0	0	0	1	1	55	55.0077	19	19.0013	166	166.07	2	2.00001	3	3.00007	38	38.0048	0	0	2	2.00005	0	0	0	0	0	0	0	0	16	16.0007	1	1.00001	3	3.00004	0	0	0	0	14	14.0005	0	0	5	5.00006	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	1	1.00001	2	2.00001	1	1.00001	0	0	0	0	12	12.0009	0	0	2	2.00001	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1.00001	341	341.301	0	0	0	0	3	3.00002	0	0	0	0	1	1.00001	1	1	0	0	0	0	0	0	180	180.082	5	5.00006	0	0	0	0	0	0	0	0	1146	1149.5	0	0	1	1.00002	1	1	1	1	1	1.00001	2	2.00001	2	2.00001	211	211.115	0	0	0	0	0	0	0	0	0	0	
36	350		7417	7425	13	13.0008	0	0	0	0	0	0	70	70.0125	22	22.0016	179	179.084	4	4.00006	2	2.00004	29	29.0023	0	0	0	0	0	0	1	1.00001	0	0	1	1	26	26.0017	1	1	12	12.0004	0	0	1	1	11	11.0003	0	0	5	5.00006	0	0	1	1.00001	0	0	0	0	2	2.00011	1	1.00001	0	0	0	0	1	1.00001	1	1.00003	2	2.00001	0	0	0	0	8	8.00023	0	0	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	377	377.362	1	1	0	0	3	3.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	217.121	6	6.00009	0	0	0	0	0	0	1	1	1313	1317.66	1	1	1	1.00001	0	0	1	1	0	0	6	6.00009	1	1.00001	208	208.111	1	1	0	0	1	1.00001	0	0	0	0	
37	360		8306	8315	18	18.0016	0	0	0	0	1	1	69	69.0128	21	21.0013	195	195.099	8	8.00016	6	6.00012	40	40.0041	0	0	2	2.00007	2	2.00007	1	1.00004	0	0	0	0	16	16.0007	1	1.00001	9	9.0003	1	1.00006	1	1.00001	9	9.00035	0	0	6	6.00012	0	0	2	2.00001	0	0	1	1	1	1.00003	1	1.00001	0	0	0	0	0	0	3	3.00002	6	6.00009	0	0	0	0	13	13.0006	0	0	1	1.00002	0	0	0	0	0	0	3	3.00004	0	0	0	0	0	0	0	0	383	383.377	1	1	0	0	4	4.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255.166	7	7.00012	1	1	0	0	0	0	0	0	1406	1411.28	1	1.00001	0	0	0	0	0	0	1	1.00001	7	7.00012	2	2.00001	241	241.149	0	0	0	0	0	0	0	0	0	0	
