# Profile Smoothing is Disabled
#	O-		C_2-		S-		Au_3-		WS_3-		
#	15.9966		24.0023		31.9751		590.9316		279.9082		
#Sputter Time (s)	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	
530	39.0039	0.00756035	1.00001	0.000193837	0	0	923.248	0.178959	0	0	
540	34.0033	0.00656815	8.00016	0.00154533	0	0	877.02	0.169407	0	0	
550	31.0024	0.00566048	4.00004	0.000730334	0	0	971.515	0.177381	0	0	
560	34.0029	0.00574568	7.00016	0.00118286	0	0	1043.91	0.176396	3.00002	0.000506932	
570	40.0041	0.00625259	12.0004	0.00187565	0	0	1126.38	0.176052	1	0.000156299	
580	54.0074	0.00834607	9.00025	0.00139086	0	0	1109.32	0.17143	0	0	
590	34.0029	0.00476432	10.0003	0.00140119	1.00001	0.000140116	1292.44	0.18109	1	0.000140115	
600	49.0064	0.00581057	13.0005	0.00154144	0	0	1544.3	0.183104	0	0	
610	39.0039	0.00559436	11.0003	0.00157778	0	0	1237.06	0.177432	0	0	
620	37.0035	0.00738887	10.0003	0.00199686	0	0	882.083	0.176135	0	0	
630	24.0015	0.00513181	7.0002	0.00149673	0	0	826.782	0.176776	0	0	
640	27.0023	0.00581569	2.00002	0.00043076	0	0	845.899	0.182188	0	0	
650	22.0013	0.00487618	6.00012	0.00132981	0	0	770.602	0.170789	1.00001	0.000221633	
660	20.0012	0.00443289	4.00008	0.000886543	0	0	781.643	0.173236	1	0.000221632	
670	23.0013	0.00500247	6.00009	0.00130494	0	0	845.89	0.183969	0	0	
680	25.0016	0.00554728	6.00009	0.00133128	0	0	809.735	0.179662	1	0.000221878	
690	25.0018	0.00524698	8.0002	0.00167895	0	0	833.838	0.174992	0	0	
700	32.0028	0.00663682	7.00016	0.00145171	0	0	890.111	0.184594	1	0.000207383	
710	30.0024	0.00631896	10.0003	0.00210621	0	0	852.973	0.179649	1	0.000210616	
720	40.0041	0.00864019	4.00006	0.000863944	0	0	879.065	0.189863	0	0	
730	19.0009	0.00403845	8.00016	0.00170035	0	0	791.676	0.168263	0	0	
740	39.0043	0.00832891	7.00012	0.00149479	0	0	840.885	0.179561	0	0	
750	26.002	0.00565015	4.00006	0.000869201	0	0	822.811	0.178794	2.00001	0.000434596	
760	23.0013	0.00484749	8.0002	0.00168603	0	0	780.623	0.164515	0	0	
770	12.0004	0.00258796	14.0006	0.00301932	0	0	820.757	0.177002	0	0	
780	26.002	0.00565015	7.00012	0.0015211	0	0	875.015	0.190138	0	0	
790	20.0011	0.00425556	6.00012	0.00127662	0	0	817.802	0.174	2.00001	0.000425534	
800	23.0015	0.00477407	7.00012	0.00145291	0	0	883.079	0.183287	0	0	
810	19.0012	0.00412353	6.00009	0.0013021	0	0	828.824	0.179866	1	0.000217014	
820	24.0016	0.00523366	9.00021	0.00196254	0	0	801.716	0.174818	0	0	
830	22.0015	0.00469515	10.0003	0.00213408	0	0	833.842	0.177943	0	0	
840	25.0017	0.00526907	7.00012	0.00147526	0	0	833.842	0.175731	0	0	
850	19.0009	0.00407221	3.00004	0.000642957	0	0	803.698	0.172246	0	0	
860	18.0008	0.00382671	6.00009	0.00127553	0	0	805.706	0.171281	0	0	
870	26.0019	0.00540018	9.00025	0.00186921	0	0	867.984	0.180267	0	0	
880	22.0012	0.0046931	10.0003	0.00213317	0	0	850.938	0.181514	0	0	
890	31.0026	0.00627456	5.00006	0.00101195	0	0	861.979	0.174454	0	0	
900	20.0012	0.00412652	7.00012	0.00144422	0	0	844.955	0.174325	0	0	
910	20.001	0.00406607	5.00011	0.00101649	0	0	875.038	0.177889	0	0	
920	31.0026	0.00639625	6.00009	0.0012379	0	0	859.948	0.177419	0	0	
930	24.0015	0.00489726	8.00016	0.00163235	0	0	924.268	0.188588	0	0	
940	17.0008	0.00405457	5.00009	0.00119248	0	0	753.522	0.17971	0	0	
950	19.001	0.00455551	10.0003	0.00239757	0	0	759.5	0.182091	0	0	
960	19.0011	0.00473253	2.00002	0.000498137	1	0.000249067	734.407	0.182916	0	0	
970	22.0012	0.00532847	5.00006	0.00121096	0	0	732.411	0.177382	1	0.00024219	
980	18.001	0.00375882	7.00012	0.00146171	0	0	844.924	0.17643	0	0	
990	29.0021	0.0051771	11.0003	0.00196364	0	0	1047.87	0.187052	0	0	
1000	24.0015	0.00376022	11.0004	0.00172338	0	0	1139.44	0.178512	0	0	
1010	37.0035	0.00536127	8.00016	0.00115911	0	0	1250.16	0.18113	0	0	
1020	35.0035	0.00473468	18.0008	0.00243485	0	0	1339.79	0.181224	1	0.000135263	
1030	31.0024	0.00407123	13.0004	0.00170721	0	0	1478.76	0.19419	0	0	
1040	40.0041	0.00498866	14.0006	0.00174592	0	0	1416.35	0.176625	0	0	
1050	36.0035	0.00406773	16.0008	0.0018078	0	0	1635.11	0.184738	0	0	
1060	40.0047	0.00443314	15.0006	0.00166231	0	0	1647.21	0.182536	2.00002	0.000221633	
1070	37.0037	0.00392154	17.0009	0.00180171	0	0	1690.69	0.179174	1.00001	0.000105978	
1080	36.0035	0.00357497	13.0005	0.00129088	0	0	1812.67	0.179989	1	9.92953e-005	
1090	48.0063	0.00462266	19.0009	0.00182965	0	0	1966.27	0.189337	0	0	
1100	44.0051	0.00403495	22.0013	0.00201736	0	0	1955.18	0.179276	0	0	
1110	48.0066	0.00418979	30.0023	0.00261846	0	0	2102.75	0.183518	0	0	
1120	47.0063	0.00376623	20.0011	0.00160253	0	0	2158.38	0.172933	0	0	
1130	50.0071	0.00397892	25.002	0.00198934	0	0	2394.21	0.1905	1.00001	7.95682e-005	
1140	44.0051	0.00339415	21.0011	0.00161983	0	0	2364.87	0.182404	1	7.71309e-005	
1150	59.0095	0.00437788	20.001	0.00148386	0	0	2415.36	0.179194	1.00002	7.41908e-005	
1160	59.0101	0.00429164	25.0017	0.00181831	0	0	2583.66	0.187902	1	7.27275e-005	
1170	57.0088	0.00388185	17.0007	0.00115761	0	0	2671.77	0.181927	0	0	
1180	56.0094	0.00374219	31.0028	0.00207141	0	0	2751.93	0.183867	1	6.68138e-005	
1190	61.011	0.00391749	31.0024	0.00199065	0	0	2814.86	0.180741	0	0	
1200	58.0097	0.00356632	29.0023	0.001783	0	0	2956.92	0.181785	1	6.14781e-005	
1210	51.0071	0.00407829	23.0013	0.00183908	1	7.99554e-005	2209.89	0.176692	0	0	
1220	35.0031	0.00431604	16.0007	0.00197296	0	0	1495.88	0.184449	0	0	
1230	24.0015	0.00287856	17.0008	0.00203896	0	0	1499.97	0.179895	0	0	
1240	24.0016	0.00400427	11.0004	0.00183523	0	0	1054.99	0.176008	0	0	
