# Profile Compression settings. Method: Sum Points, using 1 datapoints
# Profile Smoothing is Disabled
#	total		H-		C-		CH-		O-		OH-		F-		C_2-		C_2H-		CN-		Cl-		CNO-		C_4-		C_4H-		C_3N-		C_3H_2N-		Ni-		PO_2-		C_3NO-		C_6-		PO_3-		SO_3-		C_5H_2N_2-		SO_4H-		SN_4OH_8-		S_2N_8O_2H_16-		SO_4-		C_8-		NiO-		NiO_2-		Si-		S-		O_2-		P-		SnO_2-		Sn_2O_3-		Sn-		PO-		SiO_2-				SiO_3-		C_6-		F-		SnO-		^118SnO_2-		^118SnSnO_3-						
#	N/A		1.0089		11.9974		13.0053		15.9921		16.9997		18.9950		23.9959		25.0042		26.0009		34.9643		41.9927		47.9919		49.0020		49.9975		52.0148		57.9327		62.9546		65.9912		71.9909		78.9512		79.9685		90.0168		96.9524		112.0323		224.0747		95.9540		96.0035		73.9292		89.9268		27.9761		31.9721		31.9906		30.9730		151.8842		287.7884		119.8990		46.9679		59.9668		75.9648		75.9631		72.0023		18.9986		135.8889		149.8903		285.7878		285.7939		150.9328		
#Sputter Time (s)	Intensity	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	
137.626	38811.6	1	1174.95	0.0302732	475.883	0.0122614	214.36	0.0055231	669.674	0.0172545	276.608	0.00712695	338.916	0.00873235	3202.57	0.0825158	1566.35	0.0403578	7337.21	0.189047	121.121	0.00312075	569.528	0.0146742	636.223	0.0163926	328.879	0.00847373	510.096	0.0131429	227.443	0.00586018	0	0	416.383	0.0107283	700.862	0.0180581	301.763	0.00777507	1870.45	0.0481932	183.318	0.00472327	88.1035	0.00227003	188.318	0.0048521	230.468	0.00593813	24.0092	0.000618608	103.097	0.00265634	196.629	0.00506625	0	0	3.00039	7.73066e-005	2.00018	5.15357e-005	9.00062	0.000231906	10.0021	0.00025771	1.00002	2.57661e-005	20.004	0.000515413	3.00021	7.73019e-005	7.00091	0.000180382	4.00031	0.00010307	44.0168	0.00113412	38.0136	0.00097944	38.0136	0.00097944	304.777	0.00785274	338.916	0.00873235	9.0012	0.00023192	14.0019	0.000360767	9.00091	0.000231913	183.025	0.00471573	347.09	0.00894296	
150.733	35552.3	1	1095.49	0.0308134	428.476	0.012052	166.218	0.00467531	627.115	0.0176392	252.532	0.00710311	304.735	0.00857146	2949.27	0.0829558	1557.06	0.0437962	6668.14	0.187559	113.103	0.0031813	522.138	0.0146865	574.661	0.0161638	306.75	0.00862813	523.122	0.0147142	213.415	0.00600286	0	0	404.312	0.0113723	589.816	0.0165901	251.524	0.00707476	1755.03	0.0493648	176.269	0.00495802	91.0963	0.00256232	155.217	0.00436587	205.356	0.00577616	43.0253	0.0012102	84.0667	0.00236459	165.448	0.00465366	1.00002	2.81282e-005	2.00011	5.62581e-005	0	0	5.00034	0.000140648	22.0064	0.000618986	0	0	19.0033	0.000534518	4.00035	0.00011252	3.00019	8.43881e-005	1.00005	2.81291e-005	52.0209	0.00146322	52.0229	0.00146328	52.0229	0.00146328	253.532	0.00713125	304.735	0.00857146	5.0005	0.000140652	15.0026	0.000421987	5.00042	0.00014065	151.018	0.00424776	309.07	0.00869338	
163.84	41877.5	1	1309.43	0.0312681	579.671	0.0138421	184.27	0.00440022	806.109	0.0192492	267.558	0.00638906	377.112	0.00900512	3702.63	0.0884158	1901.05	0.0453956	7984.67	0.190667	141.161	0.0033708	594.763	0.0142025	720.095	0.0171953	377.129	0.00900553	622.009	0.0148531	266.627	0.00636684	0	0	471.737	0.0112647	730.264	0.0174381	338.916	0.00809305	1908.29	0.0455684	195.341	0.0046646	108.147	0.00258246	183.285	0.00437669	254.553	0.00607853	32.0142	0.000764473	124.14	0.00296437	221.838	0.00529731	0	0	5.00072	0.000119413	4.00073	9.55343e-005	3.00013	7.16407e-005	17.0032	0.000406024	0	0	26.0068	0.000621022	2.00009	4.77606e-005	6.00082	0.000143295	2.00012	4.77613e-005	52.0238	0.00124229	57.0292	0.00136181	57.0292	0.00136181	338.921	0.00809317	377.112	0.00900512	6.0005	0.000143287	10.001	0.000238816	6.00055	0.000143288	167.02	0.00398831	336.083	0.0080254	
176.947	62317.4	1	1912.35	0.0306873	879.042	0.0141059	271.612	0.00435852	1247.02	0.0200107	399.251	0.00640673	598.8	0.00960888	5805.18	0.093155	2917.6	0.0468184	12841.1	0.206059	244.47	0.00392299	934.858	0.0150016	1156.51	0.0185584	656.356	0.0105325	914.5	0.0146749	417.498	0.00669955	1.00002	1.60473e-005	671.5	0.0107755	1024.41	0.0164386	537.278	0.00862164	3029.3	0.0486109	286.73	0.00460113	178.354	0.00286202	286.678	0.00460029	386.304	0.00619897	58.0461	0.000931459	167.246	0.00268378	335.794	0.00538845	3.00053	4.81491e-005	6.00073	9.62931e-005	2.00043	3.21006e-005	14.0027	0.0002247	33.0174	0.000529827	0	0	39.0164	0.000626091	2.00012	3.20957e-005	9.00117	0.000144441	6.00082	9.62945e-005	84.0588	0.00134888	86.0736	0.00138121	89.0782	0.00142943	539.303	0.00865413	598.809	0.00960902	13.0023	0.000208647	29.009	0.000465505	12.0015	0.000192586	259.048	0.00415691	542.219	0.00870093	
190.054	63165.4	1	2003.28	0.0317148	856.745	0.0135635	327.864	0.00519056	1230.78	0.0194851	416.383	0.00659195	586.681	0.00928801	6130.32	0.097052	2964.93	0.0469391	13142.6	0.208066	219.387	0.00347321	952.07	0.0150727	1184.93	0.0187592	590.753	0.00935248	974.415	0.0154264	430.607	0.00681714	0	0	729.101	0.0115427	1045.63	0.0165538	512.104	0.00810736	3019.34	0.0478006	309.859	0.00490551	180.396	0.00285594	262.613	0.00415755	392.365	0.00621171	61.0498	0.000966508	136.162	0.00215564	328.557	0.00520154	0	0	5.0008	7.917e-005	5.00108	7.91743e-005	12.0015	0.000190001	23.0093	0.000364271	1.00007	1.58325e-005	35.011	0.000554275	6.00101	9.50047e-005	6.00092	9.50032e-005	4.00043	6.33326e-005	76.0487	0.00120396	96.0777	0.00152105	96.0777	0.00152105	517.153	0.00818728	587.69	0.00930398	15.0033	0.000237524	23.0054	0.00036421	8.00111	0.000126669	278.056	0.00440203	539.213	0.00853653	
203.162	56766.7	1	1840.4	0.0324205	786.896	0.0138619	323.823	0.00570446	1109.59	0.0195465	369.077	0.00650164	464.736	0.00818676	5543.08	0.0976467	2748.52	0.0484178	11719.5	0.206451	234.426	0.00412964	847.664	0.0149324	1067.01	0.0187964	531.293	0.00935923	870.96	0.0153428	376.198	0.00662708	0	0	603.875	0.0106378	1011.12	0.0178118	462.764	0.00815202	2603.15	0.045857	236.492	0.00416603	167.313	0.00294738	243.493	0.00428936	351.045	0.006184	47.0309	0.000828495	133.153	0.00234562	329.538	0.00580512	1.00013	1.76182e-005	6.00046	0.000105704	3.00025	5.28523e-005	9.00076	0.000158557	25.0086	0.00044055	2.00008	3.52332e-005	33.0101	0.000581505	7.00072	0.000123324	5.00051	8.80888e-005	2.00009	3.52335e-005	86.0591	0.00151601	78.0548	0.00137501	78.0548	0.00137501	459.763	0.00809916	463.743	0.00816927	4.00055	7.04735e-005	30.0096	0.000528648	7.00089	0.000123327	246.043	0.00433428	468.164	0.00824715	
216.269	58628.1	1	1824.14	0.0311138	841.546	0.014354	325.863	0.00555814	1094.4	0.0186669	349.97	0.00596932	484.863	0.00827015	5816.81	0.0992155	2920.6	0.0498158	12346.3	0.210586	232.422	0.00396435	859.772	0.0146648	1067.76	0.0182125	616.942	0.010523	918.631	0.0156688	350.034	0.00597041	0	0	633.106	0.0107987	1020.29	0.0174027	521.202	0.00888997	2622.73	0.044735	267.607	0.00456448	140.24	0.00239202	256.562	0.0043761	310.857	0.00530219	44.0302	0.000751009	127.139	0.00216856	332.53	0.00567186	1.00011	1.70586e-005	7.00091	0.000119412	2.00024	3.41175e-005	13.0021	0.000221772	20.0082	0.000341274	2.00009	3.41149e-005	23.0061	0.000392408	6.00093	0.000102356	7.00143	0.000119421	4.00026	6.82311e-005	80.0586	0.00136553	108.097	0.00184378	108.097	0.00184378	528.268	0.0090105	484.87	0.00827027	7.00091	0.000119412	19.0041	0.000324147	8.00073	0.000136466	241.042	0.00411137	497.186	0.00848033	
229.376	59855.7	1	1884.61	0.0314858	902.292	0.0150745	271.599	0.00453757	1207.25	0.0201694	360.036	0.00601507	572.546	0.00956544	6001.94	0.100273	3142.01	0.052493	12693.7	0.212072	243.474	0.00406768	858.68	0.0143458	1155.46	0.019304	615.961	0.0102908	947.025	0.0158218	375.181	0.00626808	2.00003	3.34142e-005	694.722	0.0116066	1029.4	0.017198	562.596	0.0093992	2618.05	0.0437394	231.475	0.00386722	160.329	0.0026786	247.516	0.00413521	332.012	0.00554687	63.0515	0.00105339	126.139	0.00210738	315.409	0.00526949	0	0	5.00118	8.3554e-005	3.00065	5.01314e-005	22.0047	0.000367629	19.01	0.000317597	1.00007	1.6708e-005	26.0064	0.000434485	6.00073	0.000100253	5.00118	8.3554e-005	4.00021	6.6831e-005	87.0662	0.0014546	102.098	0.00170574	104.102	0.00173921	565.649	0.00945021	573.555	0.00958229	10.0013	0.000167091	19.0042	0.0003175	5.00034	8.354e-005	206.031	0.00344213	445.149	0.00743704	
242.483	58725.9	1	1846.78	0.0314474	877.069	0.014935	321.818	0.00548001	1088.13	0.018529	337.885	0.0057536	497.932	0.00847893	5992.44	0.102041	3029.54	0.0515878	12740.1	0.216942	238.455	0.00406048	835.442	0.0142261	1143.33	0.0194689	621.047	0.0105754	885.071	0.0150712	391.279	0.0066628	0	0	645.234	0.0109872	1092.6	0.0186051	502.117	0.00855019	2546.8	0.0433677	210.401	0.00358277	146.27	0.00249073	222.418	0.00378739	349.018	0.00594317	43.0253	0.000732646	132.162	0.0022505	338.625	0.0057662	1.00016	1.7031e-005	6.00102	0.000102187	6.00162	0.000102197	18.0033	0.000306565	17.0079	0.000289615	1.00002	1.70287e-005	23.0064	0.00039176	11.0012	0.000187332	7.001	0.000119215	5.00057	8.51511e-005	71.0501	0.00120986	101.089	0.00172136	101.089	0.00172136	499.139	0.00849947	494.932	0.00842784	5.00079	8.51548e-005	28.0112	0.000476983	11.0016	0.000187338	236.039	0.00401934	487.176	0.00829577	
255.59	86024.5	1	2764.83	0.03214	1286.83	0.0149589	481.855	0.00560137	1679.65	0.0195252	483.789	0.00562384	833.352	0.00968737	9230.05	0.107296	4660.45	0.0541759	18805.6	0.218608	332.869	0.00386947	1231.61	0.014317	1843.32	0.0214278	838.455	0.0097467	1507.63	0.0175256	567.719	0.0065995	0	0	964.145	0.0112078	1549.65	0.018014	808.233	0.00939538	3720.63	0.0432508	348.003	0.00404539	208.563	0.00242447	328.919	0.00382355	473.91	0.00550901	84.095	0.00097757	184.306	0.00214249	482.243	0.00560588	2.00017	2.32511e-005	8.00171	9.30166e-005	4.00186	4.652e-005	16.0029	0.000186028	27.0142	0.000314029	1.00005	1.16252e-005	43.0173	0.000500058	8.00127	9.30114e-005	5.00072	5.81314e-005	11.0019	0.000127893	118.119	0.00137308	140.167	0.00162939	141.17	0.00164104	810.283	0.00941921	833.352	0.00968737	15.0039	0.000174414	34.0124	0.00039538	11.0021	0.000127895	317.073	0.00368584	663.331	0.00771095	
