# Profile Smoothing is Disabled
#	O-		C_2-		S-		Au_3-		
#	15.9955		24.0010		31.9730		590.9047		
#Sputter Time (s)	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	
0	60639.9	0.0178373	15122.2	0.00444823	1172.5	0.000344893	18743.4	0.00551341	
10.2669	5387.75	0.0446242	102.018	0.000844971	17.0007	0.000140808	22984.3	0.190368	
20.5338	1541.73	0.0103691	295.144	0.00198501	5.00009	3.36285e-005	43100.6	0.289877	
30.8007	1012.61	0.004605	523.429	0.00238037	4.00009	1.8191e-005	67961	0.309063	
41.0676	800.017	0.00320999	642.663	0.00257863	4.00007	1.60499e-005	77976.3	0.312873	
51.3345	674.717	0.00242401	748.892	0.00269049	2.00005	7.18543e-006	86282.1	0.309979	
61.6014	644.665	0.00218029	819.06	0.0027701	3.00005	1.01463e-005	91882.1	0.310749	
71.8683	613.6	0.00218172	877.226	0.00311907	4.00015	1.42229e-005	87883.3	0.312478	
82.1352	659.692	0.00223231	886.246	0.00299894	2.00005	6.76792e-006	91627.7	0.310056	
92.4021	586.552	0.00194735	940.42	0.00312219	2.00005	6.64018e-006	93161.7	0.309297	
102.669	606.591	0.00215481	1009.64	0.00358657	6.00018	2.13146e-005	87435.7	0.3106	
112.936	620.613	0.00200806	984.531	0.00318556	5.00016	1.61786e-005	94822.2	0.306807	
123.203	649.669	0.00217143	1007.6	0.00336776	3.00007	1.00273e-005	91971.4	0.307401	
133.47	655.688	0.00236185	1030.68	0.00371263	3.00012	1.08067e-005	86035.5	0.309908	
143.737	656.692	0.00203057	1157.13	0.00357797	6.00024	1.85534e-005	98595.5	0.304869	
154.004	729.861	0.00242973	1073.8	0.00357472	3.00012	9.98749e-006	91867.9	0.305831	
164.27	642.651	0.00213682	1111.94	0.00369721	4.00011	1.33004e-005	92395.6	0.307216	
174.537	671.723	0.00206101	1168.16	0.0035842	6.00026	1.84103e-005	98935.6	0.303559	
184.804	675.74	0.00224197	1215.32	0.0040322	3.00015	9.95389e-006	92427.9	0.306657	
195.071	704.796	0.0022247	1143.08	0.00360814	5.0002	1.57832e-005	96022.9	0.303098	
205.338	720.827	0.00229251	1156.11	0.00367687	5.00017	1.59025e-005	95246.3	0.30292	
215.605	749.894	0.00253214	1156.1	0.00390375	4.0001	1.3507e-005	90512.2	0.305629	
225.872	674.75	0.00207324	1152.09	0.00353994	6.00016	1.84362e-005	97815.9	0.30055	
236.139	686.755	0.00217019	1140.04	0.0036026	5.00013	1.58007e-005	95233.7	0.300945	
246.406	723.819	0.00244976	1136.04	0.00384492	0	0	89542.6	0.303057	
256.673	727.848	0.00218907	1183.19	0.00355855	7.00034	2.10542e-005	99512.8	0.299295	
266.939	673.733	0.0022139	1171.2	0.0038486	2.00004	6.57217e-006	91210	0.299717	
277.206	699.792	0.00219522	1104.98	0.00346628	3.00012	9.41128e-006	95264.2	0.298841	
287.473	716.818	0.00223067	1115.01	0.00346981	4.00012	1.2448e-005	96384	0.299937	
297.74	688.774	0.00234542	1087.85	0.00370434	4.00011	1.36212e-005	88430.3	0.301123	
308.007	691.782	0.00206121	1161.11	0.00345962	3.00011	8.93905e-006	99829.3	0.297448	
318.274	723.852	0.00224379	1103.94	0.00342199	8.00027	2.47992e-005	95891.8	0.297245	
328.541	640.671	0.00219694	1058.79	0.00363073	1.00004	3.42924e-006	87815.1	0.301128	
338.808	721.857	0.00213381	1098.96	0.00324852	3.00011	8.86831e-006	100089	0.295864	
349.075	668.721	0.00212768	1124.01	0.0035763	3.00015	9.54565e-006	93421.9	0.297243	
359.342	674.741	0.00241819	1002.6	0.00359321	1.00002	3.58396e-006	77369.9	0.277285	
369.608	590.582	0.00210475	1030.7	0.00367326	2.00011	7.1281e-006	78678.9	0.2804	
379.875	604.596	0.00245573	938.428	0.00381168	4.0001	1.62475e-005	68907.9	0.279888	
390.142	677.757	0.00232937	1021.65	0.00351129	3.00018	1.03113e-005	80465.3	0.27655	
400.409	631.662	0.00243394	913.358	0.00351937	3.00005	1.15599e-005	72152.8	0.278021	
410.676	604.589	0.00215784	942.423	0.0033636	6.00021	2.14153e-005	77355.9	0.27609	
420.943	611.605	0.00223226	915.335	0.00334083	2.00007	7.29994e-006	76232.1	0.278236	
431.21	577.549	0.00231651	864.212	0.00346629	3.00009	1.20331e-005	70426.5	0.282475	
441.477	610.615	0.00190499	1001.61	0.00312481	5.00017	1.55995e-005	95134.1	0.296799	
451.744	635.675	0.00207713	939.423	0.00306965	4.00022	1.30711e-005	90561.5	0.295918	
462.01	610.624	0.00185268	970.539	0.00294469	7.00027	2.12393e-005	97512.4	0.29586	
472.277	619.618	0.00212426	873.218	0.00299369	2.00009	6.85698e-006	86085.5	0.295131	
482.544	658.696	0.00203544	944.435	0.00291841	7.00033	2.16318e-005	95110.1	0.293901	
492.811	597.585	0.00186073	931.406	0.00290017	2.00007	6.22771e-006	94571.7	0.294473	
503.078	564.522	0.00192772	894.287	0.0030538	4.00015	1.36596e-005	86250.8	0.294528	
513.345	632.662	0.00185748	940.432	0.00276108	6.00033	1.76168e-005	99408.3	0.29186	
523.612	601.605	0.0019144	914.381	0.00290971	6.0002	1.90936e-005	92685.3	0.294939	
533.879	588.574	0.00190649	928.388	0.00300721	6.00029	1.9436e-005	90189.5	0.292139	
544.146	580.585	0.0017512	905.337	0.00273074	5.00023	1.5082e-005	96689	0.29164	
554.413	525.454	0.00175334	768.963	0.00256588	6.0002	2.00215e-005	88213.1	0.29435	
564.679	561.522	0.00168382	862.228	0.00258554	4.00018	1.19952e-005	97174.1	0.291393	
574.946	505.428	0.00152075	915.353	0.00275414	3.00012	9.02685e-006	96713.3	0.290994	
585.213	555.515	0.00186171	789.008	0.00264423	7.00017	2.34599e-005	87051.4	0.291738	
595.48	536.469	0.00158782	849.151	0.00251328	7.00024	2.0719e-005	98415.3	0.291285	
605.747	544.491	0.00168707	771.986	0.00239195	5.00027	1.5493e-005	94237.2	0.291988	
616.014	563.532	0.00187974	700.811	0.00233765	1.00004	3.33576e-006	87385.4	0.291486	
626.281	582.557	0.00179922	808.043	0.00249564	2.00009	6.17729e-006	94292.4	0.291222	
636.548	522.464	0.00155915	814.081	0.0024294	2.00006	5.96864e-006	97349.9	0.290514	
646.815	548.506	0.00184686	770.974	0.00259593	6.00023	2.02033e-005	86642.3	0.291732	
657.082	511.444	0.00151113	800.034	0.0023638	3.00009	8.86414e-006	97820.9	0.289024	
667.348	547.502	0.00165891	790.007	0.00239369	2.00007	6.06013e-006	95687.2	0.289929	
677.615	481.389	0.00164077	669.737	0.00228274	5.00016	1.70426e-005	85383.7	0.291023	
687.882	506.443	0.00143979	769.974	0.00218899	8.00045	2.27448e-005	101309	0.288017	
698.149	502.435	0.00158591	723.858	0.00228483	3.00017	9.46991e-006	92016.6	0.290446	
708.416	528.48	0.00162589	726.861	0.00223621	2.00011	6.15341e-006	93863.4	0.288774	
718.683	461.371	0.00137405	715.849	0.00213194	4.00019	1.19133e-005	97147.2	0.289323	
728.95	472.388	0.00159064	642.675	0.00216403	6.00022	2.02041e-005	86236.3	0.290378	
739.217	464.377	0.00129883	716.873	0.00200505	2.00008	5.5941e-006	103351	0.289066	
749.484	502.417	0.00149987	700.815	0.00209215	2.00009	5.97091e-006	96901.5	0.289281	
759.751	463.373	0.00153737	632.674	0.00209907	3.00015	9.95382e-006	87757.4	0.291159	
