# Profile Smoothing is Disabled
#			total		H-		B-		C-		CH-		O-		OH-		F-		C_2-		C_2H-		CN-		BO-		BO-		^13CN-		C_2H_3-		Si-		S-		HS-		Cl-		C_3-		^37Cl-		C_3H-		C_2HO-		CNO-		SiO-		CHO_2-		SO-		C_4H-		C_3N-		C_2H_2O_2-		CHNO_2-		Cu-		SO_2-		C_3NO-		CuO-		SO_3-		SO_3H-		Si_2H_2S-		C_3H_6O_3-		SO_4H-		C_3Cl_2-		CHO_2Cl_2-		C_8H_6O-										W-		^194Pt-		Pt-		Au-		PtO-		WS-		CNPt-		PtO_2-		C_3NHPt-						C_14H_21O_6-				Pt_2-		Au_2-		CNAu_2-		Au_2Cl-		Cs_2Pt-						Au_3-		Au_3O_2-		Au_3Cl-		WS_3-		^182WS_3-		^186WS_3-		AuS		AuHS-		Au_4-		WS_4-		^182WS_4-		^183WS_4-		^186WS_4-		C_4-		C_6-		
#			N/A		1.0086		11.0040		12.0007		13.0085		15.9960		17.0040		18.9998		24.0012		25.0094		26.0052		27.0036		27.0068		27.0074		27.0259		27.9777		31.9736		32.9817		34.9710		36.0017		36.9677		37.0093		41.0046		42.0006		43.9723		44.9993		47.9694		49.0089		50.0050		58.0069		59.0150		62.9436		63.9626		66.0010		78.9211		79.9566		80.9751		89.9473		90.0390		96.9535		105.9447		114.9440		118.0436		123.9299		125.9112		140.9570		152.9323		183.9498		193.9603		194.9807		196.9679		210.9783		215.9492		220.9637		226.9489		245.9619		247.8993		277.9024		285.1330		373.1566		389.8912		393.9374		419.9408		428.9046		459.3015		460.3040		584.8882		590.9086		622.9044		623.9251		279.8964		277.9059		281.8522		228.9593		229.9679		787.8812		311.8937		309.9062		310.8937		313.8735		48.0013		72.0070		
#Data Point #	Sputter Time (s)	Dose (ions)	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	
11	100		76855	77365	89	89.0256	0	0	1	1.00002	2	2.00004	2633	2650.97	729	730.403	9309	9538.09	17	17.0011	33	33.004	351	351.353	9	9.00085	25	25.0031	22	22.003	2	2.00039	1	1.00001	2	2.00005	1	1.00002	342	342.307	10	10.0006	94	94.0244	11	11.006	5	5.00014	338	338.299	1	1.00005	35	35.0037	0	0	7	7.00023	3	3.00007	1	1.00003	13	13.0475	1	1.00002	3	3.0004	2	2.00005	4	4.00018	350	351.118	73	73.0418	1	1.00001	0	0	793	798.277	7	7.00055	30	30.0049	1	1.00018	14	14.0005	6	6.00024	7	7.00326	3	3.00008	2	2.00015	0	0	0	0	4623	4680.27	0	0	6	6.0004	3	3.00094	1	1.00004	0	0	2	2.00009	115	115.038	2	2.00017	0	0	0	0	1293	1297.33	24	24.0044	8	8.00018	2	2.00052	5	5.00066	3	3.00008	5648	5734.71	12	12.0006	11	11.0008	31	31.0035	125	125.045	8	8.0011	75	75.0162	31	31.0033	959	961.366	2	2.00006	3	3.00007	0	0	2	2.00007	8	8.0002	1	1.00002	
12	110		68828	69198	100	100.034	0	0	2	2.00003	4	4.00008	2323	2337.06	635	636.063	6982	7110.17	22	22.0016	23	23.0026	281	281.231	8	8.00041	18	18.0012	16	16.0011	2	2.00022	1	1.00003	4	4.00006	0	0	310	310.254	7	7.00031	89	89.0224	4	4.00199	8	8.00028	282	282.214	0	0	41	41.0043	0	0	1	1.00001	3	3.00008	3	3.00005	9	9.02753	4	4.00014	1	1.00011	2	2.00005	2	2.00004	291	291.772	54	54.0269	0	0	0	0	711	715.307	10	10.0009	25	25.0032	1	1.0002	11	11.0004	6	6.00009	9	9.00286	3	3.00005	1	1.00006	0	0	1	1.00005	4112	4157.51	2	2.00007	4	4.00022	5	5.00154	3	3.0001	0	0	1	1.00003	90	90.0247	2	2.00011	0	0	0	0	1269	1273.14	44	44.0093	13	13.0007	8	8.00189	3	3.00043	3	3.00007	5544	5627.44	13	13.0007	5	5.0004	27	27.0031	98	98.0289	8	8.00046	75	75.0174	25	25.0027	892	894.061	3	3.00011	6	6.00024	4	4.00008	4	4.0002	6	6.00012	1	1.00003	
13	120		61464	61750	86	86.0241	0	0	1	1.00001	3	3.00005	1994	2004.31	582	582.89	5516	5595.52	21	21.0014	24	24.0023	280	280.228	4	4.00012	15	15.0009	14	14.0009	1	1.0001	3	3.00007	0	0	2	2.00004	300	300.243	16	16.001	77	77.0178	4	4.00173	10	10.0004	236	236.154	0	0	39	39.0043	3	3.00004	4	4.00006	2	2.00001	2	2.00002	13	13.0396	2	2.00002	11	11.0013	0	0	4	4.00012	259	259.624	43	43.0163	1	1	0	0	582	584.957	4	4.00009	18	18.002	0	0	5	5.00009	2	2.00006	6	6.00205	3	3.0001	0	0	0	0	0	0	3871	3910.97	3	3.00021	5	5.00017	4	4.00096	1	1.00003	0	0	2	2.00011	78	78.0179	1	1.00006	0	0	1	1.00003	1199	1202.72	29	29.0053	8	8.00024	6	6.00136	4	4.00045	2	2.00005	5165	5238.11	13	13.0008	6	6.00028	20	20.0015	80	80.0191	3	3.00024	52	52.0074	28	28.0024	838	839.834	4	4.00012	1	1.00001	1	1.00002	3	3.00006	6	6.00018	2	2.00005	
14	130		33361	33444	32	32.0044	0	0	0	0	1	1	1045	1047.82	318	318.27	2604	2621.56	12	12.0005	13	13.001	158	158.072	1	1.00004	6	6.00027	5	5.00024	3	3.00021	1	1	2	2.00004	0	0	133	133.046	5	5.00006	40	40.0045	3	3.00066	6	6.00012	99	99.0269	0	0	17	17.0008	0	0	3	3.00004	1	1.00002	1	1.00001	6	6.00899	0	0	6	6.00037	2	2.00002	1	1.00001	122	122.148	23	23.0053	0	0	0	0	322	322.908	5	5.00014	10	10.0006	0	0	1	1.00003	3	3.00005	4	4.00069	6	6.00015	0	0	1	1.00001	0	0	2062	2073.2	0	0	3	3.00011	0	0	0	0	0	0	2	2.00005	46	46.0068	0	0	0	0	0	0	712	713.321	20	20.0017	6	6.00018	0	0	1	1.00011	0	0	3060	3085.6	5	5.00016	3	3.00015	9	9.00039	48	48.0076	0	0	28	28.0023	8	8.00037	498	498.647	2	2.00005	0	0	1	1.00001	1	1.00003	1	1	0	0	
15	140		15093	15110	19	19.0013	0	0	0	0	0	0	402	402.43	141	141.054	950	952.356	6	6.00009	13	13.0005	66	66.0121	2	2.00002	2	2.00002	2	2.00002	1	1.00002	0	0	0	0	0	0	76	76.0155	1	1	20	20.0011	1	1.00011	1	1.00001	63	63.0107	0	0	14	14.0006	0	0	1	1	2	2.00001	1	1	2	2.00118	2	2.00004	2	2.00003	0	0	1	1	42	42.0197	5	5.00042	0	0	1	1	138	138.181	2	2.00001	2	2.00007	0	0	3	3.00002	0	0	2	2.00008	1	1	0	0	0	0	0	0	955	957.439	0	0	0	0	0	0	1	1	0	0	0	0	23	23.0018	0	0	0	0	0	0	313	313.251	8	8.00041	4	4.00006	1	1.00005	2	2.00004	0	0	1524	1530.23	0	0	3	3.00002	7	7.00023	24	24.002	2	2.00007	16	16.0007	3	3.00002	251	251.164	0	0	1	1.00001	2	2.00001	0	0	2	2.00001	1	1	
16	150		12246	12256	14	14.0009	0	0	1	1	0	0	334	334.294	117	117.037	702	703.285	8	8.00024	8	8.00016	59	59.0107	1	1	2	2.00001	2	2.00001	0	0	0	0	1	1.00001	0	0	56	56.0083	1	1	18	18.0009	3	3.00033	2	2.00001	48	48.0063	0	0	9	9.00021	0	0	2	2.00002	0	0	0	0	1	1.0005	0	0	2	2.00005	0	0	0	0	33	33.0133	13	13.0011	0	0	0	0	99	99.095	0	0	4	4.00008	0	0	2	2.00001	0	0	2	2.0001	0	0	0	0	0	0	0	0	720	721.38	2	2.00002	0	0	0	0	0	0	0	0	0	0	14	14.0006	0	0	1	1.00002	0	0	282	282.205	7	7.00016	3	3.00002	2	2.00011	1	1.00002	0	0	1204	1207.93	1	1.00002	2	2.00001	1	1.00001	14	14.0006	1	1.00001	9	9.00021	3	3.00002	248	248.157	1	1	1	1	0	0	0	0	1	1	0	0	
17	160		10388	10396	20	20.0012	0	0	0	0	0	0	261	261.179	98	98.0244	535	535.757	5	5.00009	3	3.00004	47	47.0071	1	1	2	2.00001	2	2.00001	0	0	0	0	0	0	0	0	52	52.0077	2	2.00001	19	19.001	0	0	1	1.00001	35	35.0035	0	0	6	6.00009	0	0	0	0	0	0	0	0	2	2.00072	0	0	0	0	0	0	0	0	26	26.0067	3	3.00011	2	2.00001	0	0	89	89.0655	4	4.00006	3	3.00008	0	0	0	0	0	0	1	1.00005	1	1	1	1.00002	1	1	0	0	632	633.057	0	0	1	1.00001	1	1.00003	0	0	0	0	0	0	6	6.00009	0	0	0	0	0	0	260	260.177	7	7.00013	2	2.00001	1	1.00005	0	0	0	0	1162	1165.6	3	3.00004	0	0	4	4.00008	5	5.00009	0	0	4	4.00004	2	2.00002	232	232.138	2	2.00001	0	0	1	1.00002	0	0	2	2.00002	0	0	
18	170		8962	8968	8	8.00016	0	0	0	0	0	0	205	205.107	74	74.0143	435	435.489	3	3.00002	5	5.00011	42	42.0051	1	1.00002	1	1.00002	1	1.00002	0	0	0	0	0	0	0	0	38	38.0039	0	0	10	10.0003	1	1.00006	0	0	32	32.0029	0	0	6	6.00012	1	1	0	0	0	0	0	0	3	3.0008	0	0	0	0	0	0	0	0	26	26.0061	7	7.0002	0	0	0	0	57	57.0323	0	0	3	3.00004	0	0	1	1	1	1.00001	2	2.00012	2	2.00002	0	0	0	0	1	1.00001	503	503.67	1	1.00001	0	0	1	1.00004	0	0	0	0	0	0	7	7.00016	1	1.00001	0	0	0	0	209	209.114	3	3.00005	3	3.00002	0	0	0	0	0	0	1078	1081.11	2	2.00002	1	1.00002	3	3.00002	7	7.00016	1	1.00002	4	4.00008	1	1.00001	167	167.071	0	0	0	0	1	1.00001	0	0	0	0	0	0	
19	180		8010	8015	16	16.0008	0	0	0	0	0	0	172	172.078	54	54.0074	345	345.319	2	2.00001	10	10.0003	38	38.0041	0	0	2	2.00001	2	2.00001	0	0	0	0	0	0	0	0	31	31.0028	1	1.00001	11	11.0004	0	0	1	1.00001	17	17.001	0	0	4	4.00008	0	0	2	2.00001	2	2.00001	1	1	2	2.00038	0	0	1	1.00001	0	0	0	0	13	13.0018	4	4.00014	0	0	0	0	55	55.0267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	429.488	0	0	1	1.00001	1	1.00003	1	1	0	0	0	0	5	5.00009	0	0	0	0	0	0	207	207.111	1	1.00001	4	4.00006	0	0	0	0	0	0	1025	1027.78	1	1	1	1.00002	0	0	6	6.00012	3	3.00004	3	3.00002	0	0	157	157.063	0	0	0	0	1	1	0	0	0	0	0	0	
20	190		7301	7306	8	8.00024	0	0	0	0	0	0	108	108.03	44	44.0051	284	284.214	6	6.00012	4	4.00008	41	41.0049	0	0	2	2.00002	2	2.00002	0	0	1	1	1	1	0	0	33	33.0031	0	0	9	9.00021	1	1.00005	1	1.00001	27	27.002	0	0	6	6.00009	0	0	2	2.00002	0	0	1	1	0	0	0	0	0	0	0	0	1	1.00001	14	14.0021	3	3.00013	0	0	0	0	47	47.0226	0	0	1	1.00002	1	1.00001	1	1.00001	1	1.00001	2	2.00005	0	0	0	0	0	0	0	0	396	396.409	0	0	0	0	3	3.0001	0	0	0	0	0	0	5	5.00006	0	0	0	0	0	0	173	173.076	2	2.00002	1	1.00001	0	0	2	2.00004	0	0	994	996.669	0	0	1	1	1	1	7	7.00012	0	0	7	7.00012	2	2.00001	157	157.063	0	0	0	0	0	0	0	0	1	1	1	1.00001	
21	200		6513	6517	10	10.0004	0	0	0	0	0	0	111	111.034	36	36.0042	248	248.16	1	1	3	3.00005	38	38.0041	0	0	3	3.00002	3	3.00002	0	0	0	0	0	0	0	0	36	36.0033	0	0	10	10.0003	0	0	0	0	17	17.0007	0	0	6	6.00012	0	0	0	0	1	1	0	0	1	1.00008	0	0	1	1.00001	1	1	0	0	5	5.00032	5	5.0001	0	0	0	0	36	36.0093	0	0	1	1.00001	0	0	2	2.00001	0	0	0	0	0	0	0	0	0	0	0	0	381	381.381	1	1	0	0	1	1.00002	0	0	0	0	0	0	2	2.00002	0	0	0	0	0	0	137	137.048	6	6.00015	0	0	0	0	0	0	0	0	899	901.177	1	1	1	1	2	2.00001	3	3.00003	0	0	4	4.00004	3	3.00002	131	131.044	0	0	1	1	0	0	0	0	2	2.00001	0	0	
22	210		6241	6245	12	12.0006	0	0	0	0	0	0	84	84.018	39	39.0043	240	240.151	5	5.00009	4	4.00004	39	39.0043	1	1.00001	3	3.00004	2	2.00003	0	0	0	0	0	0	0	0	28	28.0024	0	0	10	10.0003	0	0	3	3.00002	18	18.001	0	0	6	6.00012	0	0	1	1	0	0	0	0	2	2.00012	0	0	0	0	0	0	0	0	8	8.00061	2	2.00004	0	0	0	0	36	36.0095	1	1	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	343	343.307	0	0	0	0	1	1.00001	0	0	0	0	1	1.00001	1	1	0	0	0	0	0	0	185	185.088	6	6.00012	2	2.00003	0	0	0	0	1	1	848	849.916	1	1.00001	0	0	1	1	1	1	0	0	1	1	2	2.00002	138	138.048	0	0	1	1	0	0	2	2.00001	0	0	0	0	
23	220		5793	5796	5	5.00009	0	0	0	0	1	1	105	105.029	31	31.0028	213	213.122	3	3.00007	2	2.00003	31	31.0029	0	0	1	1	1	1	1	1.00001	0	0	0	0	0	0	24	24.0016	0	0	15	15.0006	0	0	0	0	11	11.0004	0	0	6	6.00009	0	0	1	1	0	0	0	0	1	1.0001	1	1	2	2.00002	0	0	1	1.00001	10	10.0007	0	0	0	0	0	0	13	13.0024	1	1.00001	2	2.00001	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	283	283.21	0	0	0	0	2	2.00003	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	142	142.052	1	1	5	5.00006	0	0	0	0	0	0	788	789.696	0	0	2	2.00001	1	1.00001	2	2.00001	0	0	3	3.00004	1	1	139	139.051	1	1	0	0	0	0	0	0	2	2.00001	0	0	
24	230		5755	5758	8	8.00024	0	0	0	0	0	0	56	56.0085	27	27.0025	211	211.119	2	2.00003	3	3.00004	28	28.0024	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	23	23.0013	2	2.00001	9	9.00021	1	1.00005	1	1.00001	17	17.0008	0	0	7	7.00012	0	0	1	1.00001	1	1.00001	1	1	0	0	0	0	1	1.00001	0	0	0	0	3	3.00014	0	0	0	0	0	0	29	29.0057	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	316	316.262	0	0	0	0	0	0	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	148	148.056	4	4.00004	4	4.00004	1	1	0	0	0	0	846	847.951	1	1	0	0	0	0	2	2.00001	0	0	5	5.00006	0	0	136	136.047	0	0	0	0	0	0	2	2.00002	2	2.00001	0	0	
25	240		5548	5551	8	8.00024	0	0	0	0	0	0	86	86.0206	24	24.0017	171	171.078	3	3.00002	6	6.00015	27	27.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28.002	2	2.00002	12	12.0004	1	1.00006	1	1.00001	14	14.0006	0	0	3	3.00002	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4.00018	3	3.00011	0	0	0	0	25	25.004	1	1	2	2.00003	0	0	2	2.00001	0	0	0	0	1	1.00001	0	0	0	0	0	0	281	281.207	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	139.049	4	4.00004	1	1.00001	0	0	0	0	0	0	845	846.929	0	0	1	1.00001	0	0	1	1.00001	0	0	2	2.00001	4	4.00004	140	140.051	0	0	0	0	0	0	0	0	0	0	0	0	
26	250		5504	5507	9	9.00043	0	0	0	0	0	0	76	76.0159	21	21.0013	178	178.083	3	3.00002	6	6.00018	31	31.0026	1	1.00001	1	1.00001	1	1.00001	1	1.00002	0	0	0	0	0	0	16	16.0009	1	1.00001	6	6.00018	0	0	0	0	13	13.0005	0	0	6	6.00009	0	0	0	0	1	1	2	2.00001	0	0	0	0	2	2.00001	1	1.00001	0	0	3	3.00011	3	3.00004	0	0	0	0	11	11.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	239.153	0	0	1	1	1	1.00001	0	0	0	0	0	0	3	3.00004	0	0	0	0	0	0	156	156.062	0	0	1	1	0	0	0	0	0	0	854	855.956	1	1.00001	1	1.00001	0	0	3	3.00004	0	0	2	2.00001	4	4.00004	147	147.056	0	0	0	0	0	0	0	0	1	1.00001	3	3.00002	
27	260		5258	5261	6	6.00024	0	0	0	0	1	1.00001	62	62.0101	21	21.0013	190	190.094	0	0	7	7.00016	24	24.0021	0	0	1	1	1	1	0	0	0	0	0	0	0	0	22	22.0013	2	2.00001	7	7.00016	0	0	0	0	7	7.00023	0	0	5	5.00006	0	0	0	0	0	0	1	1.00001	3	3.00016	0	0	2	2.00002	0	0	2	2.00002	2	2.00006	3	3.00005	0	0	0	0	13	13.0012	1	1	1	1.00001	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	253	253.169	0	0	0	0	1	1.00001	0	0	1	1.00001	0	0	0	0	0	0	1	1.00001	0	0	150	150.057	3	3.00004	4	4.00004	0	0	0	0	0	0	823	824.82	0	0	1	1.00001	1	1.00001	0	0	0	0	2	2.00001	3	3.00004	150	150.057	0	0	1	1.00001	0	0	0	0	1	1	0	0	
28	270		4938	4941	11	11.0003	0	0	0	0	1	1.00001	53	53.0082	21	21.0013	146	146.059	3	3.00004	6	6.00015	21	21.0012	0	0	0	0	0	0	1	1	0	0	0	0	0	0	26	26.002	0	0	9	9.00021	0	0	0	0	18	18.0009	0	0	4	4.00004	0	0	1	1.00001	1	1	0	0	0	0	0	0	2	2.00002	0	0	1	1	5	5.00014	1	1.00001	0	0	0	0	9	9.0007	2	2.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	241.152	0	0	0	0	2	2.00004	0	0	0	0	0	0	0	0	1	1	0	0	0	0	119	119.036	6	6.00012	3	3.00002	0	0	0	0	0	0	811	812.789	1	1.00001	0	0	0	0	1	1	0	0	0	0	0	0	124	124.04	1	1	0	0	0	0	2	2.00001	3	3.00002	1	1	
29	280		4993	4996	8	8.00029	0	0	0	0	0	0	42	42.0051	29	29.0024	140	140.05	4	4.00004	4	4.00006	23	23.0013	2	2.00001	2	2.00001	1	1.00001	2	2.00003	0	0	0	0	0	0	23	23.0015	1	1	8	8.00016	0	0	1	1	11	11.0003	0	0	5	5.00006	0	0	0	0	0	0	0	0	1	1.00003	0	0	0	0	0	0	0	0	3	3.00004	2	2.00003	0	0	0	0	5	5.00024	0	0	1	1.00001	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	229	229.135	0	0	0	0	2	2.00003	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	130	130.045	1	1.00001	0	0	0	0	0	0	0	0	782	783.639	2	2.00001	0	0	2	2.00001	0	0	0	0	4	4.00004	2	2.00001	139	139.05	0	0	1	1.00001	0	0	0	0	3	3.00002	1	1.00001	
30	290		4991	4994	7	7.00023	0	0	0	0	1	1	52	52.0071	21	21.0013	152	152.06	6	6.00009	2	2.00003	28	28.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26.0019	1	1.00001	2	2.00001	0	0	1	1	10	10.0005	0	0	2	2.00002	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	2	2.00002	0	0	0	0	0	0	11	11.001	1	1	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	249.16	0	0	1	1.00001	4	4.00004	0	0	0	0	0	0	0	0	1	1	0	0	0	0	116	116.035	4	4.00006	0	0	0	0	0	0	0	0	767	768.578	1	1	0	0	0	0	0	0	0	0	2	2.00001	0	0	142	142.053	0	0	0	0	0	0	0	0	6	6.00009	0	0	
31	300		5016	5019	6	6.00018	0	0	0	0	0	0	61	61.0098	14	14.0008	165	165.07	7	7.00012	1	1.00001	25	25.0018	0	0	1	1.00002	0	0	0	0	1	1	0	0	0	0	26	26.0017	0	0	9	9.00025	0	0	0	0	13	13.0005	0	0	6	6.00012	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1.00001	2	2.00001	1	1	0	0	7	7.00023	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	254.166	2	2.00001	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	134	134.046	2	2.00003	1	1	0	0	0	0	0	0	812	813.769	0	0	1	1.00001	1	1	1	1	0	0	0	0	1	1	130	130.043	0	0	0	0	0	0	0	0	3	3.00002	0	0	
32	310		5029	5032	7	7.0002	0	0	0	0	0	0	52	52.0071	20	20.0013	161	161.071	3	3.00004	5	5.00011	25	25.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25.0016	1	1.00001	6	6.00012	0	0	1	1	3	3.00004	0	0	7	7.00012	0	0	0	0	3	3.00002	0	0	1	1.00003	0	0	0	0	0	0	0	0	1	1	1	1.00002	0	0	0	0	5	5.00014	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	233.142	0	0	0	0	4	4.00004	0	0	0	0	0	0	1	1.00001	0	0	1	1	0	0	161	161.068	0	0	1	1	0	0	0	0	0	0	820	821.815	2	2.00001	0	0	0	0	1	1.00001	0	0	0	0	1	1	134	134.046	0	0	0	0	0	0	0	0	3	3.00002	1	1	
33	320		5317	5320	10	10.0003	0	0	0	0	0	0	57	57.0086	20	20.0012	157	157.064	2	2.00002	2	2.00002	24	24.0018	1	1	1	1	1	1	1	1.00001	0	0	0	0	0	0	23	23.0015	0	0	9	9.00021	0	0	2	2.00003	14	14.0006	0	0	5	5.00009	0	0	0	0	1	1	0	0	1	1.00002	0	0	0	0	0	0	0	0	2	2.00001	2	2.00001	0	0	0	0	11	11.0006	0	0	0	0	0	0	0	0	0	0	2	2.00002	1	1	0	0	0	0	0	0	266	266.183	0	0	0	0	1	1.00002	1	1.00001	0	0	0	0	0	0	0	0	1	1	0	0	165	165.069	3	3.00002	2	2.00001	1	1	0	0	0	0	806	807.735	2	2.00002	1	1	0	0	0	0	0	0	1	1	1	1	153	153.06	0	0	1	1	0	0	0	0	1	1	1	1	
34	330		4981	4984	6	6.00021	0	0	0	0	0	0	51	51.0069	13	13.0005	149	149.06	2	2.00001	7	7.00027	20	20.0012	0	0	0	0	0	0	0	0	0	0	1	1	0	0	23	23.0013	1	1	5	5.00006	0	0	0	0	9	9.0003	0	0	3	3.00002	0	0	0	0	1	1.00001	1	1.00001	1	1.00001	0	0	1	1	0	0	2	2.00001	2	2.00003	5	5.00006	0	0	0	0	5	5.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	239.149	0	0	0	0	2	2.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	147.055	3	3.00002	1	1	1	1	0	0	0	0	812	813.735	1	1	0	0	0	0	0	0	0	0	1	1	1	1.00002	153	153.06	0	0	0	0	0	0	0	0	2	2.00002	0	0	
35	340		4752	4755	4	4.00012	0	0	0	0	1	1	57	57.0091	16	16.0008	114	114.036	4	4.00004	5	5.00006	17	17.0008	1	1	1	1	1	1	0	0	1	1.00001	0	0	0	0	14	14.0006	1	1.00001	5	5.00006	0	0	2	2.00001	6	6.00015	0	0	7	7.00012	0	0	0	0	0	0	1	1.00001	0	0	0	0	1	1.00001	0	0	0	0	1	1.00001	1	1.00001	1	1	0	0	4	4.00018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218.124	0	0	1	1	3	3.00004	0	0	0	0	0	0	0	0	0	0	0	0	1	1.00001	124	124.04	3	3.00004	1	1	1	1	0	0	0	0	826	827.816	2	2.00001	1	1	0	0	0	0	0	0	0	0	2	2.00001	154	154.062	0	0	0	0	1	1	0	0	1	1	2	2.00001	
36	350		4853	4856	7	7.00023	0	0	0	0	0	0	69	69.0125	19	19.0011	120	120.038	4	4.00004	2	2.00004	28	28.0027	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	21	21.0011	0	0	6	6.00009	1	1.00003	0	0	10	10.0004	0	0	5	5.00006	0	0	1	1	0	0	1	1	1	1.00001	0	0	1	1	0	0	0	0	2	2.00003	1	1	0	0	0	0	6	6.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	235.142	0	0	0	0	3	3.00002	0	0	0	0	0	0	1	1	0	0	0	0	0	0	130	130.044	1	1	0	0	0	0	0	0	0	0	791	792.672	0	0	0	0	0	0	1	1	0	0	0	0	0	0	151	151.06	0	0	0	0	0	0	1	1	7	7.00012	1	1.00001	
