# Profile Compression settings. Method: Sum Points, using 1 datapoints
# Profile Smoothing is Disabled
#	O-		C_2-		S-		Au_3-		WS_3-		
#	15.9953		24.0004		31.9721		590.8965		279.8661		
#Depth (nm)	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	Intensity(Background Corrected)	Point-to-Point Normalization	
0	52373.5	0.0127232	70395.1	0.0171013	66562.4	0.0161702	28626.3	0.00695426	68158.4	0.0165579	
5.227	60223.7	0.0527835	5615.58	0.00492182	7077.66	0.00620327	103235	0.0904812	1627.6	0.00142652	
10.454	36875	0.048571	1995.33	0.00262821	4267.18	0.00562064	125031	0.164688	996.031	0.00131195	
15.681	23661.2	0.0459502	1990.26	0.0038651	2367.83	0.00459834	104009	0.201986	581.737	0.00112974	
20.908	17578.8	0.037926	2196.59	0.00473912	1568.94	0.00338496	108923	0.235001	397.37	0.000857321	
26.135	13855.5	0.0305466	2290.28	0.00504928	1218.42	0.00268621	116127	0.25602	325.255	0.000717077	
31.362	11108.3	0.0265391	2275.22	0.0054358	929.489	0.00222067	110947	0.265066	264.187	0.000631177	
36.589	8763.09	0.0258334	2130.09	0.00627948	718.898	0.0021193	90419.2	0.266554	156.078	0.000460115	
41.816	7170.12	0.0189795	2282.28	0.00604126	584.619	0.0015475	103912	0.275057	101.051	0.000267485	
47.043	6098.54	0.0154656	2340.66	0.00593581	459.398	0.00116501	109718	0.278239	98.0491	0.000248648	
52.27	4752.06	0.0146501	2079.88	0.00641204	379.295	0.00116933	90067.4	0.277668	85.034	0.000262151	
57.497	3982.73	0.0120273	2111.08	0.00637514	304.203	0.00091865	92618.6	0.279695	59.0264	0.000178251	
62.724	3488.12	0.00983884	2276.15	0.00642025	256.173	0.000722578	99664.5	0.28112	60.0285	0.00016932	
67.951	2949.69	0.00799423	2108.1	0.00571336	230.134	0.000623706	104717	0.283802	53.0217	0.000143699	
73.178	2451.37	0.00825986	2028.58	0.00683528	184.09	0.000620289	83135	0.280123	43.019	0.000144952	
78.405	2098.97	0.00632059	2013.48	0.00606313	149.073	0.000448901	93672.9	0.282075	45.0205	0.000135569	
83.632	1936.96	0.00517391	2003.53	0.00535173	130.054	0.000347395	106331	0.284027	32.0156	8.55187e-005	
88.859	1667.38	0.0056176	1887.69	0.00635984	105.041	0.000353896	82568.8	0.278183	31.0136	0.000104488	
94.086	1534.79	0.00490025	1866.62	0.00595972	81.0313	0.000258716	87334.1	0.278839	29.0141	9.26358e-005	
99.313	1428.34	0.00393735	1862.55	0.0051343	77.0306	0.000212342	102136	0.281547	27.0128	7.44635e-005	
104.54	1373.01	0.00409511	1779.11	0.00530634	85.0361	0.000253627	93389.3	0.278541	28.0119	8.35477e-005	
109.767	1243.47	0.00431192	1577.03	0.0054686	64.024	0.000222013	80171.3	0.278007	35.0152	0.000121421	
114.994	1230.46	0.00366933	1537.85	0.00458599	45.0143	0.000134236	93469.8	0.278735	26.011	7.7567e-005	
120.221	1130.08	0.00304006	1510.71	0.004064	58.0219	0.000156086	103777	0.279172	34.0179	9.15125e-005	
125.448	1142.12	0.00368966	1404.28	0.00453658	62.023	0.000200368	85511	0.276247	30.0142	9.6962e-005	
130.675	1065.9	0.00334571	1336.9	0.00419635	57.0234	0.000178988	88113.5	0.276576	24.0115	7.53688e-005	
135.902	1063.88	0.00295631	1326.93	0.00368727	56.0254	0.000155684	99979.6	0.277824	31.0153	8.61856e-005	
141.129	1086.91	0.00300544	1220.47	0.00337478	45.0163	0.000124476	99956.6	0.276393	28.0123	7.74577e-005	
146.356	894.331	0.00319684	1000.7	0.00357705	55.0214	0.000196677	76639	0.273951	36.0156	0.00012874	
151.583	960.555	0.00302131	1083.99	0.00340955	36.0151	0.000113281	87227.4	0.274363	29.0147	9.12621e-005	
156.81	920.434	0.00243992	1058.88	0.00280691	43.0172	0.000114031	104519	0.277062	24.0116	6.36508e-005	
162.037	851.201	0.00307915	928.431	0.00335853	30.0112	0.000108563	74280.3	0.268703	35.0166	0.00012667	
167.264	829.164	0.00281238	948.553	0.00321733	34.0117	0.000115362	80444.9	0.272855	26.0107	8.8224e-005	
172.491	810.115	0.00236793	890.348	0.00260244	36.0145	0.000105269	93447.4	0.273142	26.0129	7.60345e-005	
177.718	799.055	0.00250405	854.291	0.00267715	39.0165	0.000122269	86616.1	0.271435	23.0113	7.21121e-005	
182.945	773.984	0.00293558	801.116	0.00303849	28.009	0.000106233	71098.4	0.269663	26.011	9.86552e-005	
188.172	797.096	0.0025034	740.942	0.00232704	25.0091	7.85448e-005	87192.4	0.273841	31.0157	9.74096e-005	
193.399	757	0.00209861	754.053	0.00209043	27.0105	7.48803e-005	98386	0.272752	32.0149	8.87538e-005	
198.626	718.902	0.00206152	713.931	0.00204727	29.0119	8.31945e-005	95278	0.273219	21.0101	6.02486e-005	
203.853	706.856	0.00249168	609.684	0.00214914	35.0146	0.000123427	76759	0.270576	28.016	9.87569e-005	
209.08	644.703	0.00203722	622.703	0.0019677	27.0099	8.53495e-005	85950.8	0.271599	26.0112	8.21937e-005	
214.307	688.828	0.00187688	648.766	0.00176772	33.0135	8.99532e-005	100521	0.273895	29.0143	7.90566e-005	
219.534	647.718	0.00225151	516.48	0.00179532	30.0119	0.000104324	77162.9	0.268224	25.0125	8.69452e-005	
224.761	620.68	0.00203367	513.488	0.00168245	26.0095	8.52206e-005	82599.6	0.270639	18.0089	5.90067e-005	
229.988	643.752	0.00185995	519.507	0.00150098	19.0079	5.49184e-005	93726.2	0.270797	20.0091	5.7811e-005	
235.215	611.636	0.00195821	434.378	0.0013907	22.0096	7.04658e-005	84074.3	0.269171	29.015	9.2894e-005	
240.442	560.558	0.00215389	414.319	0.00159198	16.0045	6.1496e-005	69246.5	0.266074	19.0082	7.30374e-005	
245.669	604.659	0.00174784	476.448	0.00137723	19.0081	5.49451e-005	93698.4	0.270846	19.0096	5.49494e-005	
250.896	582.611	0.0015761	430.375	0.00116426	31.0131	8.38976e-005	100466	0.271783	43.0211	0.000116382	
256.123	605.623	0.00210062	389.292	0.00135027	19.0076	6.59283e-005	76719.9	0.266105	13.0061	4.5112e-005	
261.35	587.611	0.00186748	358.262	0.00113859	22.0086	6.99453e-005	84313.8	0.267957	21.0109	6.67748e-005	
266.577	576.594	0.00160784	368.281	0.00102696	26.0113	7.25329e-005	97598.1	0.272154	32.0168	8.92793e-005	
271.804	564.571	0.00149919	351.267	0.00093277	21.0084	5.57865e-005	101746	0.27018	29.0148	7.70472e-005	
277.031	516.481	0.00189302	301.182	0.0011039	22.0093	8.06693e-005	72251.8	0.26482	23.0116	8.43428e-005	
282.258	524.51	0.00167861	309.195	0.000989528	23.0099	7.36396e-005	83791	0.268159	26.0124	8.32484e-005	
287.485	507.462	0.00142981	290.207	0.000817676	17.0084	4.79222e-005	95918.7	0.270257	29.015	8.17515e-005	
292.712	483.416	0.00148173	244.137	0.000748307	20.0088	6.13294e-005	87443.8	0.268025	24.0117	7.35986e-005	
297.939	469.406	0.0018065	249.133	0.000958784	10.0041	3.85007e-005	68362.6	0.263092	18.0094	6.93087e-005	
303.166	461.381	0.00145456	275.164	0.000867489	10.0051	3.15422e-005	84321.4	0.265834	28.0146	8.83195e-005	
308.393	423.355	0.00116894	261.153	0.000721079	17.0074	4.69597e-005	97600.1	0.269488	19.0108	5.24916e-005	
313.62	415.345	0.00142696	220.11	0.000756208	17.0077	5.84315e-005	76837.5	0.263983	22.0105	7.56193e-005	
318.847	405.31	0.00134745	211.116	0.00070185	23.0104	7.64976e-005	80062.6	0.266167	24.0123	7.98282e-005	
324.074	395.286	0.00119483	210.11	0.000635097	24.0111	7.25783e-005	88044.3	0.266131	25.0118	7.5603e-005	
329.301	396.303	0.00111454	229.129	0.000644388	26.0132	7.31578e-005	95766.3	0.269327	23.0126	6.47192e-005	
334.528	452.384	0.00160375	199.094	0.000705811	18.0082	6.3841e-005	74049	0.262511	21.0099	7.44823e-005	
339.755	418.329	0.00137646	161.071	0.000529982	17.0086	5.59645e-005	80321	0.264286	18.0097	5.92585e-005	
344.982	403.306	0.00112947	183.089	0.000512747	22.0107	6.16417e-005	95307.8	0.266912	20.0097	5.60379e-005	
